id,date,problem,instance,iterations,model,pop size,trunc size,min,elapsed time in secs
d74a5035-721b-4634-8324-83d10a4ea351,2023-9-27 14:15,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,91018,2759
d75ec3db-87f5-4d76-8b4c-489e2999c698,2023-9-29 11:3,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297007,67833
d79af5b9-c3c1-4bbf-87a1-ed9a34c32a41,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14372,1
d7b9ce23-a0d3-4c07-94ca-69eafe42416d,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15144,0
d800a023-9d1f-44db-ba98-e7e0552d300a,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,342912,22
d858ec87-de73-45e6-b44f-4372503aad74,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14359,2
d877852d-a129-4b1d-91ef-99ec7877034e,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321859,259
d879bec5-ba80-4ca7-a186-8afef0dd0411,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35052,0
d8d16c0c-f077-4e3f-a90c-da3107b86c15,2023-9-28 16:40,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90624,1654
d907d06b-1257-4e0c-b61f-1e9816b4d256,2023-9-28 22:24,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297260,22254
d90a0031-f26e-43dd-b3d8-ce6642f633ea,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14608,1
d96eab0b-b2ca-4087-a66b-c18fdb52eea7,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33600,123
d97d1977-4876-4bcf-9904-1ff486df8334,2023-9-28 16:50,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,91096,2244
d9d96729-b889-422e-886e-194a9ab83c0d,2023-9-29 10:23,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1085793,65114
da121cf7-1cb5-4861-b258-5e1fe32e283a,2023-9-28 17:53,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1126164,5498
da443270-a7c7-4503-a415-852d4f7b5eea,2023-9-28 16:13,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33600,66
daff8a0a-1963-4e51-ad23-83d2652e0479,2023-9-28 16:18,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1217825,252
db3f7dce-652d-4053-81df-6cdfa8ee029d,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93689,26
db808b8f-29d9-4804-aeb0-eb0c00e3e0ed,2023-9-28 16:24,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1197567,559
db956533-61c9-4168-a133-68370bf58cb7,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,93029,25
dc68aff9-5506-4bd5-9d13-1a64c3ada2c5,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,341558,38
dd22e85e-7b91-42e9-b5dc-298bd91b027e,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15063,0
dd282bc3-0d7a-4fea-b393-ed74dbcfa56d,2023-9-29 9:27,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1089821,61991
de2d213c-1cdf-4816-bb74-9d20939b7fd6,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15213,0
de5ed6da-4aa7-43b7-a7fc-101538cd8102,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,342583,22
dec37f22-4cc3-4725-b169-65b6f7950295,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15381,0
df00dce0-50e0-46e9-b713-0387456075d1,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34541,0
df34dec5-f948-483c-96dd-4a4975808777,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93929,26
df4d6fb4-1eff-402a-a936-7fac6a77e0e3,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33600,133
dfbb711a-3fce-41e3-aad3-72f4221712a3,2023-9-28 16:44,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90066,1905
e02699a9-c98c-417e-a7b3-a87aeee7a0e9,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15517,0
e09e5d74-fa15-4a3b-b583-0a21b8a062eb,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33600,121
e0af9f95-449d-4928-a7b7-47b5a9b56689,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33730,2
e0d2708c-8549-4b19-91ff-eff32fa4d0a6,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14598,1
e18f3d58-5ddc-4d2e-87d2-52e0371bd371,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33639,61
e25525c9-6308-44fa-8a21-1864e8a3ca9c,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14348,2
e381ca8f-2b0a-4a10-a2c7-dccd6b66ac44,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33697,3
e39d94f3-37c4-481a-a0ae-f234466ee7fc,2023-9-27 16:32,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1139285,3059
e3a00ae9-2427-4713-81ad-030f13d757b2,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,34935,0
e489d6f5-61f6-4ac9-8ba8-fbc69e52291a,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99235,2
e4c22022-45f1-4144-9f5d-973d36b6c797,2023-9-28 16:12,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100626,2
e4e4df7e-2ef3-443e-becd-7627f3e6f061,2023-9-27 16:32,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1138439,3101
e4f21c57-b99e-4fdf-a61a-67e7b419fe1d,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14353,2
e52a3aac-e426-4357-b1e6-2e568d4c2626,2023-9-28 17:9,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1135263,3127
e55df9cb-8cb9-4e82-9bf8-6799c241f0ad,2023-9-27 13:59,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,89838,1782
e5a3cf67-b9c9-421f-9b3b-c81a6f21b2fc,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14515,2
e5aa771e-2090-494f-82e4-a1bef1aa4f2b,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33728,2
e5bc545c-4801-416d-9bca-51a4f8314d85,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,63
e5d14e06-7e1a-4ed4-818e-d196a928c371,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34865,0
e620cca0-beda-4755-9d34-0e11330131a3,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14504,1
e6894154-2e36-41cb-a10b-bede0fc97e35,2023-9-27 16:54,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1149744,4392
e6a4cb60-1b26-439a-adf6-0cb1b85bb97d,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15044,0
e6f8c16b-4909-4a7c-bbdf-0f66c3247392,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14515,1
e6ffc230-0d1e-487e-841e-fa280d1d5d60,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,129
e782cb47-b0b2-4970-b3f9-56de18ba2f78,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314551,321
e78663e5-1f49-4317-b16b-b1a7816bb34f,2023-9-28 17:21,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1123070,3739
e7f08a2f-56ee-4fa2-90a9-220c52f65cc0,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14550,1
e841d59f-5ba8-4efb-94ac-299db53291ab,2023-9-28 16:13,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,65
e89c0843-5432-4c5f-a95f-690480d4b39a,2023-9-29 12:18,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1076783,72027
e8aae5fb-c12b-4224-8c59-7fb90b530dc3,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,336527,29
e954c2a9-ca96-4105-9c08-ea79887b525d,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,344136,22
e96b3b73-7e2e-4211-a4c9-ceb633483da6,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98821,4
e9839a53-7233-4dfd-8b5a-4294d02a0146,2023-9-28 4:44,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,296714,47025
e9bd1eb9-06c5-460e-8593-c3fb14b087a2,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,99786,3
e9df8c69-7252-4d6d-bea0-8be00622358a,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,338678,28
ea11e1d7-9c32-4bd1-abb3-16ed7d6313ee,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33834,2
ea51ac90-113e-467d-96ba-c06233c1956c,2023-9-29 23:24,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1083548,112250
eaa7fe28-3f00-4cad-b870-6f1343c1a981,2023-9-27 16:42,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1124713,3700
eab697fc-674e-49e8-bb97-f343c995d8f7,2023-9-28 17:38,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,90824,5119
eb68b6b2-91a5-4350-8213-2b37556fb156,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33644,3
ec0d8687-289a-4ed1-bed7-9280ef3770fd,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,136
ec207f85-dc5f-45af-ae95-9a5d55db44e8,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14370,2
ec2c0191-96d0-4b56-aede-fe56608a663f,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14356,1
ec74e549-1017-421e-8770-bb08f578b0bd,2023-9-28 10:16,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,296912,66928
ec777c6a-2865-44ca-9f74-f3b15f6f305b,2023-9-28 6:36,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,297230,53764
ec904c03-5b17-465b-9709-3e6bae8a2183,2023-9-28 11:5,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1080229,69869
ec9fbfd3-d7fa-478b-ab69-195d8ac5c0e6,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33728,4
eccee55a-8f03-424b-be97-eccc11e5550a,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99965,3
ed51a8a4-4c55-4172-b1aa-efa30c058e76,2023-9-29 9:48,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,296641,63286
edcfbe89-5bee-4dc4-8519-e858745d2ac7,2023-9-28 17:54,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1126973,5970
edeba2c5-0d66-4ac8-91bf-7ba6e9e4ebdf,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,336998,29
ee3ccfd3-2cc5-4032-8903-d58498caa5e0,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33698,3
ee903234-e3ca-43ee-beb4-62e36564a6b3,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15255,0
eed661da-a1f1-4324-a057-69e9f3ff6bfd,2023-9-28 17:5,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1134853,3096
ef195acc-5cb9-4651-a112-3931a90845c4,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,99101,4
ef595bc1-48b0-44eb-b4fc-be2a2a1160c9,2023-9-27 16:55,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1142750,4435
ef5a9ae4-53d8-45dc-8f3f-b1ca1facfa15,2023-9-28 17:33,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1136449,4792
ef68b961-a4ed-4cf0-9381-34333341abfe,2023-9-27 15:49,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1201726,476
ef6984e0-9534-4230-8322-29bcf12cacc8,2023-9-28 16:48,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,90999,2158
ef7637e3-12cb-4c4f-bb13-cd6407ab7d96,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99879,2
ef76a44c-e7a8-4a92-93f2-ede97b3fbe7a,2023-9-28 16:42,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,89389,1749
ef9dbd7b-4b64-47cd-a544-5e945fd9fef5,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33693,3
efe31cc4-93af-4725-acf7-c239c92ebe32,2023-9-28 9:20,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1078836,63528
f06cd2f2-bf4e-4a58-ba91-5b583dcd02e2,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34416,0
f081611a-5412-4b4c-89e2-722e7c0bc601,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14353,132
f088bb96-35bd-45fd-b722-a208fe1c82f6,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100481,2
f0fb084c-2678-4d92-bd6d-bd16cbc9428b,2023-9-28 16:22,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1203758,283
f1799c1e-c0a2-4dce-8f75-569ced77b5e8,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,343546,22
f18c1b93-a835-47f2-9ca8-5a6901d6ab31,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90049,49
f1d6f0ae-34e6-45a4-97ca-96d91c56e401,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,14991,0
f1df72cf-23b6-48eb-a18a-eb66ff031966,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337228,28
f2bda015-1890-4191-af5c-46aba784cedc,2023-9-28 16:21,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1215714,417
f2c02d39-3fb1-4c73-8f31-3b734981ac95,2023-9-29 9:44,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,297339,63022
f2c79483-4aa9-43c5-b397-527cfd488e59,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100514,3
f2fa1293-16e0-4444-8a44-67703de3c14b,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,129
f2ff4eb9-d955-4241-9171-fdef02b4bc4a,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,131
f33fd686-c138-4ac5-8b17-66755ed881a1,2023-9-28 9:3,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1077515,62523
f3a4223e-fbcf-4a9e-a293-6ecddee4b5d6,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15087,0
f3a513bb-f357-440d-9ddd-09e0f9ae083f,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1212895,252
f3aa10f2-b048-42df-bd28-771d38616846,2023-9-27 14:17,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90000,2837
f3f29bdb-dcd9-4815-8385-4fb998c388dd,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15074,0
f3fcd6a8-7a14-47b2-84c3-81fd13683635,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33600,3
f4316776-1f44-4808-a3c5-c8b6e6cc56c3,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321253,259
f43c8120-4db7-4b96-b94d-37771b754d39,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14344,1
f45d12d4-923b-4985-822a-e544844e6c71,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1204077,284
f4af27be-724f-4893-82f8-850b1b472e83,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34768,0
f5123ccf-dd2f-4539-a7e7-e674990012fc,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,14684,0
f5297aad-4af4-47d9-bc1d-a29d3159fe20,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14515,108
f5311f8b-9c62-48d1-a10d-7c5120e7ac0a,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,72
f535bf7b-81be-4c3f-94b2-b7b5ae07b73b,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1214413,252
f6882dc0-1727-42e2-8048-8adeda07eaa7,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14515,2
f6ec7de4-4c3f-486f-b8ba-bcdbcc99199e,2023-9-28 16:15,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,138
f73c829c-45fd-4eaf-b645-a83d7038ce2b,2023-9-29 20:18,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1072150,101019
f76f3029-4c4b-4591-aa4f-00df358504af,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92646,27
f78ec604-d561-4623-84f9-0ba546611342,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14435,2
f7c24885-66cb-4dec-ba10-ab80572d0a04,2023-9-27 14:25,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,90391,3353
f87330e2-05f7-4db9-aadc-2dae5404170a,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,318636,281
f8fe5b65-131e-4a14-9aff-459d5afbcc21,2023-9-27 16:27,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.2,1144775,2762
f915880c-0e81-4eef-947d-4bda0a3cf3aa,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,341289,24
f94c852c-4759-4d6a-8561-bcaa3fa465f0,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,109
f9b7ef9d-542e-4dbc-bfb9-1f7416efdc9e,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34931,0
f9f013d4-e778-474a-be9b-a0ccdaf38072,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34890,0
f9fd6f06-8659-49cd-8e4a-d7f4a7f417ce,2023-9-27 14:44,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,91043,4477
fa119295-4380-4ed2-9b07-df0b1d901b5f,2023-9-28 17:37,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,89933,5087
fa1f9677-93e0-4d2c-a98f-74edc3ef7a99,2023-9-28 16:13,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33600,65
fa997e44-8547-4f1f-80f7-2e9165df1ae7,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15318,0
fac24967-9525-4e90-b7c8-3ac76bc1b9db,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98940,2
fb7bedf0-665f-4ff3-956d-fde1911ec306,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,100077,4
fbe3887c-e40d-4e39-821e-5fcb9da26ee4,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,98972,4
fc52c6eb-e1ec-489f-80cd-dee9d8f1bc4f,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,98775,4
fc6c5c4f-a2d0-43c2-843d-fd0eb142ed9b,2023-9-27 16:43,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1120020,3721
fd2d06b8-9208-421c-90a1-7b6162d635bb,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,342411,25
fd50e71e-928b-4824-9426-fd7e022a4d76,2023-9-27 15:46,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314197,315
fd996a28-7142-4a1e-bf71-07e6de67a07b,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14353,150
fe0c5658-3383-4750-b1dc-5ffe887e91ea,2023-9-27 17:0,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1138679,4746
fe6d02ff-e9ab-44fe-ad05-1ec8f5585f46,2023-9-29 21:27,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1083258,104835
fe8ff85f-4286-48cd-a447-e61db320ae73,2023-9-28 16:21,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1219173,431
febd3e45-f450-40cd-8965-b8686a943dcb,2023-9-28 10:18,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297222,67041
ff2bb8e1-82bc-44c4-816b-cd554952ad85,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34698,0
